Date,BAC,C,CFG,EQR,ES,ESS,FITB,MA,MCO,MET,MLM,NWS,NWSA,PNC,RF,SPGI,TFC,USB,V,VMC,WEC
2019-08-08,24.065889358520508,53.0035400390625,25.136812210083008,62.48721694946289,61.583343505859375,240.19769287109375,20.61089324951172,267.6397705078125,202.80728149414065,37.93313980102539,239.52622985839844,12.453246116638184,12.12022304534912,103.81597137451172,11.166670799255373,243.6042022705078,34.99369430541992,39.88404846191406,171.5419158935547,131.54417419433594,71.97145080566406
2019-08-09,24.023487091064453,52.455562591552734,24.994245529174805,62.819583892822266,61.599029541015625,242.81114196777344,20.534095764160156,264.66534423828125,202.31605529785156,37.724063873291016,238.02796936035156,13.115057945251465,12.743440628051758,104.4076690673828,11.128742218017578,242.1016387939453,34.89051818847656,39.75602722167969,170.73138427734375,132.16725158691406,72.43084716796875
2019-08-12,23.438379287719727,51.01809310913086,24.52151870727539,62.78094100952149,61.06496810913086,246.5696563720703,20.02727508544922,259.9005432128906,201.1822052001953,36.90378952026367,237.1594390869141,13.42266082763672,13.05040168762207,101.48860931396484,10.848057746887209,240.1265411376953,34.38208770751953,39.341827392578125,168.14727783203125,131.58189392089844,72.52755737304688
2019-08-13,23.506214141845703,51.48666763305664,24.859180450439453,62.52586364746094,61.19063186645508,247.3828125,20.303722381591797,264.26104736328125,201.72076416015625,37.74014663696289,239.95570373535156,13.478589057922363,13.059701919555664,103.15326690673828,10.825300216674805,244.1617889404297,34.76899337768555,39.78614807128906,170.31185913085938,132.8186492919922,72.74659729003906
2019-08-14,22.40382957458496,48.77056884765625,23.801183700561523,61.698787689208984,60.60158157348633,242.6217041015625,19.589563369750977,257.1571044921875,195.11642456054688,36.08352279663086,237.48388671875,12.816776275634766,12.445785522460938,98.31710052490234,10.362550735473633,234.93850708007812,33.660369873046875,38.332664489746094,165.4487762451172,131.35531616210938,72.11381530761719
2019-08-15,22.259668350219727,48.699092864990234,23.576072692871097,62.726844787597656,61.89749526977539,246.845947265625,19.366867065429688,261.7198181152344,198.36666870117188,35.970947265625,238.66732788085935,13.040489196777344,12.696932792663574,98.41175842285156,10.29427433013916,239.24777221679688,33.81662368774414,38.61884689331055,168.32310485839844,131.09100341796875,73.57410430908203
2019-08-16,22.921106338500977,50.41451644897461,24.311424255371097,63.10559844970703,61.76396560668945,248.4962158203125,19.712430953979492,264.097412109375,202.46714782714844,36.46953582763672,243.21009826660156,13.180307388305664,12.7992525100708,100.19477081298828,10.688751220703123,242.56466674804688,34.635066986083984,39.37194061279297,170.19468688964844,133.80047607421875,73.37127685546875
2019-08-19,23.124616622924805,51.07368850708008,24.724119186401367,63.97905731201172,62.023170471191406,250.9043884277344,19.904407501220703,267.66864013671875,206.0091094970703,36.80728530883789,243.7254638671875,13.385374069213867,13.01319408416748,101.26771545410156,10.81771183013916,246.3446807861328,34.94010925292969,39.665645599365234,171.63665771484375,134.3951873779297,74.11764526367188
2019-08-20,22.65822982788086,50.36686706542969,24.236387252807617,63.72397232055664,62.12528610229492,249.30154418945312,19.512765884399418,266.6772766113281,205.166259765625,36.48562240600586,241.1772918701172,13.320127487182615,12.948081970214844,99.56361389160156,10.620475769042969,246.8739318847656,34.26304244995117,38.88243103027344,171.15919494628906,134.3006134033203,74.48269653320312
2019-08-21,22.836305618286133,50.23185348510742,24.46149444580078,63.87083053588867,62.486534118652344,251.3386993408203,19.620271682739254,271.4613037109375,207.43911743164065,36.79924392700195,241.69268798828125,13.478589057922363,13.11551570892334,99.40582275390624,10.719096183776855,250.0680389404297,34.389530181884766,39.055641174316406,172.7825164794922,135.55894470214844,75.23719787597656
